I0229 01:05:47.878613 207395 Protraintest_ae.py:83] {'ptcloud_path': 'ptcloud_0.npz', 'img_path': 'renderings', 'label_path': 'label.npz', 'data_basedir': '../../../../What3D', 'splits_path': 'splits', 'class_path': 'classes.txt', 'image_size': 128, 'view': '0', 'log_dir': 'logs_aebatch10_2/', 'log_filename': 'Train.log', 'output_dir': 'results_aebatch10_2/', 'snapshot_dir': 'snapshots_aebatch10_2/', 'verbose_per_n_batch': 5, 'shuffle_point_order': False, 'use_manifold': False, 'alpha': 0.0, 'total_epochs': 10, 'train_batch_size': 10, 'test_batch_size': 100, 'val_batch_size': 100, 'lr_G': 0.003, 'lr_D': 0.0001, 'pool_size': 0, 'G_adam_beta1': 0.5, 'noise_pts': 1024, 'mean': 0.0, 'stddev': 1.0, 'lambda_loss_primitive': 1.0, 'lambda_loss_fine': 1.0, 'lambda_loss_manifold': 0.0, 'lambda_loss_classification': 0.0, 'momentum': 0.9, 'weight_decay': 1e-06, 'lr_decay_step': 30, 'lr_decay_rate': 0.1, 'tensorboard': None, 'checkpoint_model': None, 'checkpoint_solver': None, 'save_results': False, 'train': True, 'test': True, 'device': device(type='cuda'), 'script_folder': '/home/zyf/mixup/Pointcloud-Learning'}
I0229 01:05:47.880196 207395 Protraintester.py:359] Network Architecture:
I0229 01:06:40.537203 207395 Protraintester.py:248] Epoch=1   [ 10%/36757] AVGloss (B,R)=(0.406,0.406) FineCDloss = 0.4062 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:41.288974 207395 Protraintester.py:248] Epoch=1   [ 10%/36757] AVGloss (B,R)=(0.353,0.403) FineCDloss = 0.3533 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:42.040886 207395 Protraintester.py:248] Epoch=1   [ 11%/36757] AVGloss (B,R)=(0.451,0.404) FineCDloss = 0.4513 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:42.797798 207395 Protraintester.py:248] Epoch=1   [ 11%/36757] AVGloss (B,R)=(0.421,0.409) FineCDloss = 0.4210 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:43.547733 207395 Protraintester.py:248] Epoch=1   [ 11%/36757] AVGloss (B,R)=(0.375,0.404) FineCDloss = 0.3749 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:44.296591 207395 Protraintester.py:248] Epoch=1   [ 11%/36757] AVGloss (B,R)=(0.475,0.433) FineCDloss = 0.4749 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:45.060593 207395 Protraintester.py:248] Epoch=1   [ 11%/36757] AVGloss (B,R)=(0.596,0.493) FineCDloss = 0.5961 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:45.824227 207395 Protraintester.py:248] Epoch=1   [ 11%/36757] AVGloss (B,R)=(0.652,0.528) FineCDloss = 0.6522 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:46.589098 207395 Protraintester.py:248] Epoch=1   [ 11%/36757] AVGloss (B,R)=(0.422,0.507) FineCDloss = 0.4218 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:47.339890 207395 Protraintester.py:248] Epoch=1   [ 12%/36757] AVGloss (B,R)=(0.392,0.463) FineCDloss = 0.3923 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:48.078299 207395 Protraintester.py:248] Epoch=1   [ 12%/36757] AVGloss (B,R)=(0.359,0.447) FineCDloss = 0.3592 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:48.837185 207395 Protraintester.py:248] Epoch=1   [ 12%/36757] AVGloss (B,R)=(0.385,0.423) FineCDloss = 0.3848 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:49.576739 207395 Protraintester.py:248] Epoch=1   [ 12%/36757] AVGloss (B,R)=(0.347,0.403) FineCDloss = 0.3465 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:50.331480 207395 Protraintester.py:248] Epoch=1   [ 12%/36757] AVGloss (B,R)=(0.358,0.388) FineCDloss = 0.3581 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:51.083738 207395 Protraintester.py:248] Epoch=1   [ 12%/36757] AVGloss (B,R)=(0.389,0.383) FineCDloss = 0.3888 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:51.840782 207395 Protraintester.py:248] Epoch=1   [ 12%/36757] AVGloss (B,R)=(0.357,0.367) FineCDloss = 0.3571 Classloss = 0.0000 lr = 0.00300 
